tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,stab,stabf
4.902085544,4.662494549,6.067655575,0.771888291,3.858569877,-1.201864938,-1.256678493,-1.395561038,0.72827364,0.680501275,0.665431985,0.352882872,0.04738686,unstable
2.249844847,9.125972979,7.262969499,0.777476476,3.852839822,-1.084197262,-1.242379493,-1.538792277,0.966683657,0.367337906,0.731826967,,-0.015310773,stable
4.207981953,2.47842913,8.123025026,32.59994857,3.836087946,-1.015220257,-1.033749977,-1.805570578,0.353731791,0.897250177,0.772936895,0.847250526,0.019781934,unstable
0.510674096,4.944208658,6.50515425,6.314528867,4.255930278,-1.693261852,-1.692530503,-0.877160711,0.346687776,0.631133323,0.931933665,,0.06545033,unstable
9.323677276,8.234965396,4.774115546,3.663020748,5.55671507,-1.714013925,-1.985598076,-1.880009274,0.955617285,0.070042149,0.917352761,0.168905796,0.041191087,unstable
6.353619661,4.818221652,3.153344632,0.866439126,3.743081565,-0.966836248,-1.971481715,-0.812233271,0.109959065,0.326806772,0.939401667,0.50546135,-0.036722194,stable
9.145219306,1.227382445,0.462324861,0.608349804,4.626291804,-1.031855143,-1.992566987,,0.516095528,0.185134794,0.548181064,0.074008839,-0.023467672,stable
7.643024661,2.324589514,0.90836105,2.037695185,,-1.852280035,-0.501679592,-0.850535065,0.726230288,0.854455795,0.827473021,0.440393807,-0.022412531,stable
2.48066825,8.093669908,2.739405431,9.347754127,2.028829876,-0.53244709,,-0.957682132,0.426743426,0.83812897,0.722852113,0.532707973,0.027788122,unstable
8.847794833,6.986610626,6.089294522,5.194944199,4.722750226,-1.805770501,-1.682032055,-1.231330992,,0.307092602,0.80641653,0.616616675,0.057600219,unstable
,5.930575007,9.708469916,7.362349979,4.262982265,-1.159945795,-1.591423913,-1.533396197,0.743524509,0.605391504,0.232822795,0.214191326,-0.033625919,stable
7.883027455,1.198480619,3.870307284,2.99763271,5.076615695,-1.465505444,-1.792519481,-1.823852567,0.625895381,0.667681403,0.127868253,0.230539652,-0.018774973,stable
0.772668344,1.172298185,7.639409428,6.489967985,2.249018961,-0.865210181,-0.830153584,-0.567642298,0.844434169,0.672649506,0.135593792,0.395007423,-0.041620104,stable
6.969245262,9.624626512,2.965113208,7.849463829,3.09842841,-0.712585365,-0.77365639,-1.604528466,0.344618504,0.181387615,0.490169488,0.674778296,0.020229522,unstable
0.709455718,0.784583302,,7.118953308,3.077113477,-0.599858342,-1.51938283,-0.977167883,0.347799184,0.480891703,,0.401693099,-0.042721164,stable
8.939588638,3.677217605,4.971340663,1.809300443,2.916337361,-0.637504084,-0.562419336,-1.737084034,0.230502511,0.382040078,0.165415554,0.227245648,-0.040096426,stable
7.009483219,2.687008106,,9.80382534,3.642570805,-1.39005794,-1.0214101,-1.215767396,0.545153611,0.632581307,0.298360035,0.992215863,0.028894598,unstable
4.869213268,8.80190952,,0.796938104,2.976221433,-0.788810056,-1.353639921,-0.818743453,0.93820027,0.682813867,0.468629147,0.712469755,-0.004197099,stable
9.942306965,2.159647154,0.56191424,1.866753111,,-1.968668761,-1.499985897,-1.52781757,0.917874631,0.918456774,0.195771914,0.811520755,-0.024893504,stable
3.773835548,5.147919537,3.893596031,4.75227206,2.82897994,-1.311319275,-0.877582627,-0.639630331,0.20680196,0.508669047,0.21539425,0.63709461,0.012025253,unstable
1.730318959,1.001630923,4.39943121,4.601493583,5.578304643,-1.786059427,-1.829602677,-1.960965806,0.30868599,0.475436788,0.357013117,0.68454166,-0.01708395,stable
3.90438335,6.572490537,,2.54315951,4.440229577,-1.799952504,-1.92081751,-0.715557207,0.643255004,0.799314562,0.853062074,,0.031253067,unstable
8.213772694,4.134449088,,,3.735274108,-1.511940345,-1.041845364,-1.173366151,0.846336132,0.48965742,0.686887084,0.938843416,0.038315461,unstable
9.071663994,8.122971011,4.442290557,2.220847155,3.30317942,-1.233958662,-1.045620443,-1.029072464,0.867302933,0.991970332,0.613977614,0.067693312,0.066594327,unstable
2.371006282,1.252412936,7.009044429,9.982074266,4.736511858,-1.388575025,-1.472853725,,0.103728289,0.354196416,0.15654968,0.482457755,-0.040167832,stable
8.754151504,7.903675019,7.913164241,8.95516786,4.31737813,-0.975689154,-1.528323865,-1.78827907,0.106478245,0.456222432,0.865936853,0.999710064,0.075199242,unstable
4.249828521,2.388991856,6.166795114,8.69920576,4.34310885,-1.700144899,-1.400069468,-1.224265175,,0.455340411,0.617577597,0.059171121,0.009868224,unstable
8.51766849,2.299071657,,6.326585188,4.502486258,-1.97215036,-1.839400759,-0.664784572,0.737145399,,,0.94880843,0.066007865,unstable
5.049927327,,2.041836008,7.013381793,3.986572312,-1.43542246,-1.337478452,-1.224945993,0.13272943,,0.684829646,0.37997858,0.01465963,unstable
5.004611373,6.431951925,4.802790158,7.125156993,4.662629414,-1.884492189,-5.582606343,-1.125876539,0.295642963,0.872058351,0.138134387,0.351408593,0.033377803,unstable
9.919153626,6.233875841,1.713063074,1.885430008,3.20720038,-0.7285674,-1.713151651,-0.769754956,0.973623038,0.294000865,0.63220842,,-0.001044467,stable
6.055046342,2.416128145,9.390089229,7.344891015,3.680518537,-1.797787822,-1.222572625,-0.649681892,0.408639528,0.860330191,0.783308376,0.310270357,0.028027974,unstable
5.257932758,1.051292802,8.929877357,9.370028995,2.63642396,-0.821549836,-0.609272769,,0.766420217,0.876209833,0.718775393,0.324158997,0.014741912,unstable
6.62870973,3.250378791,6.864242482,4.985902429,4.173802585,-0.934814027,-1.393920534,-1.848293914,0.410422954,0.268409094,,0.284968103,0.037728995,unstable
6.964382481,3.892751022,9.754111604,0.943679705,2.517477159,-1.04598532,-0.892593643,-0.591762569,0.627131633,0.953077083,0.820057477,0.40494299,0.035536367,unstable
1.865935638,3.997661123,8.104138817,2.993706881,3.930240919,-1.211730735,-1.990363931,-0.715595558,,0.710906625,0.610135866,0.476935252,0.007319596,unstable
1.179929492,7.506972983,6.041205812,1.89435849,4.727815456,-1.335363921,-1.84384842,-1.543790447,0.159829243,0.291218104,0.961006099,0.20012911,0.0045319,unstable
1.232530409,9.10539735,6.067679988,9.715363603,3.733743815,-1.21953089,-0.878338201,-1.626573138,0.059402802,0.437963466,0.981334254,0.844398031,0.060376256,unstable
7.342744327,,5.843992011,5.777619977,2.579750273,-0.563291314,-1.352534267,-0.678406606,,0.566044142,0.690555323,0.544379147,0.057467073,unstable
1.616618276,7.737997342,3.477718478,8.833786475,3.754305081,-0.827401402,-0.989438714,-1.953692733,0.376607811,0.58824571,0.493866014,0.9947422,0.039689559,unstable
4.902317805,5.159371529,1.621643316,8.851655448,4.014386329,-1.971021444,-0.815385745,-1.204407852,0.684626471,0.492942578,0.287369844,0.264798151,0.004880092,unstable
5.211517448,3.948542929,3.679726394,1.728882254,,-0.632063104,-1.95320955,-1.558608814,0.573572133,0.578212036,0.370841976,0.587895528,0.015647598,unstable
8.906014588,4.723382313,,5.551608809,2.073874419,-0.879847282,-0.572768771,-0.622729564,0.507489123,0.366848366,0.840286666,0.571417166,0.049293275,unstable
6.411053758,9.654177101,1.031683641,6.095813708,1.9391818,-0.533595561,-0.839585479,-0.569871099,0.95712977,0.64065184,0.81134499,0.91298363,0.053321756,unstable
2.462468633,1.596270022,3.762876517,7.601142837,3.569675351,-0.742496406,-1.747558107,-1.075790828,0.612267292,0.057170201,0.082283594,0.366228164,-0.028647953,stable
0.804232775,7.465513316,6.528735961,,3.844293763,3.083719648,-1.639555458,-1.174964747,0.705806905,0.495362841,0.092831871,0.221485367,-0.042074527,stable
7.014687042,1.475372365,4.959085158,2.423576777,3.330877196,-0.70858844,-1.594359772,-1.034152269,0.957223438,0.339558537,0.864587903,0.282358584,0.041007681,unstable
1.637235551,4.033658253,2.88070928,8.734212674,4.41914437,-1.475125334,-1.470538656,-1.470763282,0.129714799,0.651589995,0.119783549,,-0.010692903,stable
,9.412710408,7.644697962,3.033964627,3.447057257,-1.039840289,-0.587890645,-1.818197311,0.28277504,0.533527718,0.733511493,0.370935308,0.039065147,unstable
5.846905234,8.081951398,3.076002613,2.854795138,2.542755365,-1.003555398,-0.724023346,-0.830537752,0.051059246,0.257802073,0.633606471,0.398820253,-0.051810224,stable
0.57402407,7.440413607,5.477494696,1.734028823,3.172101094,-1.254593128,-0.51198807,-1.419583215,0.355194641,0.26977361,0.206680533,0.674009826,-0.049827593,stable
6.534598036,2.030036716,8.465420071,7.933809468,3.817037777,-0.961090517,-1.260453305,-1.609485368,0.569557322,0.92858826,0.765915637,0.939695975,0.063226157,unstable
9.283857936,0.909732285,7.879856545,1.236952366,4.102820132,-1.297094251,-1.259971819,-1.557565593,,0.674723027,0.961695525,-2.221534316,0.015449642,unstable
9.338365037,6.607247279,6.627413887,7.420434347,4.314950397,3.083719648,,-1.072718984,0.861500464,0.506316013,0.454178558,0.529819113,0.069857582,unstable
8.094038144,8.405897925,2.144571905,,3.36819622,-1.876803582,,-0.668996996,,0.831001967,,0.84559719,0.049471665,unstable
5.703001511,1.230096503,9.364930003,2.009261701,4.162938179,-1.786777099,-1.282278234,-1.096755273,0.537832544,0.818780921,0.160535902,0.570040485,-0.022239703,stable
1.905938982,5.170181343,0.657107201,3.916011939,3.61934227,-1.146747447,-1.02542565,-1.456905666,0.321606138,0.261900966,0.851408239,0.510106663,-0.045275261,stable
1.016340205,6.142964511,4.847617642,,5.568131547,-1.954154533,-1.642549019,-1.95219628,0.17629091,0.295370841,0.463150246,0.611341835,-0.005022617,stable
2.611300895,2.62418971,4.78620652,3.578818166,1.976603467,-0.665501137,-0.687397986,,0.810246044,0.753087673,0.823697318,0.630309547,0.075768486,unstable
4.897476295,7.389000738,2.266303155,6.79752694,4.489605862,-0.666609671,-1.86380502,-1.961495754,0.777378087,0.312477042,0.128115383,0.503171094,0.026766283,unstable
9.422511861,0.578682162,1.514144086,4.090731275,4.811192488,,-1.719392099,-1.329147488,0.278429934,0.787738424,,0.448387849,-0.047631325,stable
7.276710027,5.245352444,1.512730747,7.749537055,3.599930216,-1.249577718,-1.228186116,-1.104262477,0.891730132,0.403810149,0.404520406,0.485856509,0.039352741,unstable
8.841523219,9.651115066,7.982614754,9.293978734,3.42072132,-1.677992314,-1.180433294,-0.563569967,0.357889084,0.978798358,0.467985769,1.004682677,0.085152495,unstable
8.784950787,6.303405601,7.913134809,5.12667973,4.088600866,-1.701134391,-1.637204529,-0.753584636,0.618687883,0.873877663,0.670955901,0.197655586,0.069589203,unstable
0.621040666,7.440649325,,6.733106499,3.602487191,-0.727387965,-1.463588773,-1.401864633,0.212484913,0.661957893,0.678136551,0.596741036,0.043292583,unstable
6.533489723,5.492781787,1.716070068,6.562980962,,-1.067395731,-1.34765355,,0.680606792,0.267738413,0.487643758,0.696506757,0.036080204,unstable
9.179233006,5.43267033,3.76293815,5.17827806,2.710104082,-0.555820766,-1.553107781,-0.627761108,0.628167252,0.091887896,0.072175472,0.172931634,-0.011970123,stable
4.142207004,6.903687778,6.920400641,6.482024521,4.619238993,-1.537777036,-1.875490799,-1.214781301,0.34402057,0.384496661,0.261445957,0.970511942,0.050056078,unstable
6.920384028,1.660789371,2.589039558,4.942169895,3.467708255,-0.791876158,-1.127585009,-1.560094804,0.439548023,0.606661334,0.219780331,0.11162895,-0.031627712,stable
2.302295689,2.018995892,5.734823813,3.045505934,3.95177459,-0.986578322,-1.630986543,-1.34356533,0.42716028,0.176438801,0.947502374,0.596868148,0.01801254,unstable
9.204456045,5.710873255,9.926773369,7.256953571,3.079872474,-0.544878231,-1.380187895,-1.155877767,0.823065242,0.813672828,0.675868731,0.176976117,0.069646802,unstable
2.837816792,3.437873838,8.820723739,0.928271904,2.768868521,-0.703298937,,-0.805953629,0.776955427,0.166992375,,0.446608619,-0.026237176,stable
2.479284024,6.878455025,,3.164409772,3.537984443,-1.567241773,-0.693032872,-1.297896613,0.373160114,0.108199438,0.532884308,0.077947687,-0.038354516,stable
5.376230205,8.194098128,6.047275018,2.651933272,4.653111813,-1.963770924,-1.828480818,,0.244091192,0.377615756,0.897613688,0.949902552,0.043450968,unstable
5.336831641,8.216910787,7.209746211,1.421878233,3.509297751,-0.780987577,-1.593784657,-1.124945498,,0.716586779,0.100622824,0.47494561,-0.008760824,stable
1.480487029,7.500157046,6.814200294,,3.851287736,-1.710864827,-0.714057135,-1.444980144,,0.959298888,0.325067702,0.451597064,0.038682301,unstable
6.013092693,8.489385629,32.78486704,1.033567249,3.951543821,-1.340940701,,-0.949450594,0.10828089,0.716110751,,0.437787974,0.012855684,unstable
8.785553078,4.747044221,8.728859634,1.91905665,4.148359223,-1.18847858,-1.38782528,-1.579563876,0.638426122,0.890614734,0.531871027,0.925450243,0.037241999,unstable
32.60778266,9.170380049,,1.503432017,2.713141515,-0.737922868,-1.267899623,-0.700401272,0.295642166,0.510069097,0.929144547,0.090365995,-0.005578965,stable
1.769738776,7.367449875,5.806821666,32.59994857,4.13792365,-1.934247116,-1.58859812,-0.606127163,0.127448075,0.126225036,,0.774118272,0.016270461,unstable
5.100997224,6.585111032,6.149649733,1.81931001,3.763342722,-0.928868009,-1.237398101,-1.601596471,0.937942006,0.371898234,0.752769274,0.983774438,0.062267367,unstable
2.134970381,1.303128041,0.634891302,6.545142528,,-1.785667061,-0.675910386,-0.889960445,0.980139435,0.603004219,0.738177371,0.17120874,-0.035201051,stable
3.466765612,7.058645085,6.009671804,9.560135512,2.431048122,-0.549635768,-1.124745248,-0.765596554,0.359336009,0.393441877,0.095938725,0.588582399,0.010859831,unstable
6.345440445,1.306582072,3.794683492,5.883166074,4.206500755,-1.557090323,-0.9847414,-1.669996637,0.525732185,0.221271652,0.200011511,0.12581321,-0.045546514,stable
5.375584863,7.014456476,9.162728138,6.51272484,3.977294689,-1.053585003,-1.374110647,,0.124010058,0.497231538,0.816803835,0.327104965,0.044266157,unstable
8.709388125,9.046722913,4.470238569,3.351608944,,-0.791549549,-1.641096989,-1.951617735,,0.25627633,0.827456933,0.886316938,0.023922063,unstable
2.851515369,0.899362534,2.792537482,6.08253803,2.442989135,-0.60091322,-0.765962884,-1.094998216,0.51496125,0.650921389,,0.503176223,-0.033944676,stable
6.386742874,3.149209441,4.295280533,8.400265841,2.8930874,-1.173777182,-0.629268555,-1.087884348,0.60224107,0.124386432,0.394497983,0.976362656,0.050286394,unstable
3.141010259,9.313307934,4.451096302,9.54658893,4.779363427,-1.531350454,-1.800530298,-1.465016223,0.90829339,0.428399579,0.235881487,0.112257127,-0.016593749,stable
7.697334258,3.015127885,0.792242168,9.268589637,3.558531287,-0.858658801,-1.85541622,-0.858845692,0.84620428,0.803582515,0.844313245,3.265439243,-0.010029984,stable
0.72212336,0.688076805,5.905766513,8.344164363,2.821271415,-1.117416568,-0.686636595,-1.010972685,0.352619286,0.799437434,0.493499234,0.64277973,-0.037186847,stable
1.817143882,6.253231622,5.1024098,2.599845412,4.32605282,-1.600589809,-1.513190542,-1.206294149,0.106167252,,0.332360634,,0.032127364,unstable
3.495482769,5.526208017,8.537564912,3.677868347,3.561172779,-0.72030606,,,0.166551658,0.900016898,0.19173322,0.322850183,0.011136737,unstable
8.896115353,8.678711348,3.986357264,6.810080225,3.454038676,-1.457116462,-0.614020599,-1.366678212,0.124163813,,0.189639198,0.490639686,-0.004587686,stable
1.220553482,8.713401324,7.313374043,6.664838551,3.820246884,-0.72065081,-1.448379836,-1.643811429,0.476708118,0.509464136,0.523203556,0.8201575,0.040158502,unstable
0.572088906,,3.308297905,3.702022854,3.934273786,-1.443313259,-0.803007813,-1.682059177,0.773012421,0.77999443,0.604745693,,0.028621505,unstable
1.557377819,2.586122862,2.267768645,9.107258692,3.690481368,-0.732668118,-1.9317846,-1.044969453,0.727652249,0.153179403,0.327716756,0.794494826,-0.012428649,stable
8.860306739,2.043345559,2.524409198,6.202037105,3.738352762,-1.993284333,-0.716192334,-1.039226675,0.262231199,0.621358268,0.274821146,0.818847802,-0.000620929,stable
4.193075486,5.921782158,6.568647942,3.913969776,3.146253494,-1.201332505,-1.258252468,-0.69241268,0.499873449,0.22231688,0.062998266,0.16037601,-0.050101048,stable
3.688442845,0.969851948,4.127040796,9.158028055,5.183921629,-1.923292332,-1.347445546,-1.914540197,0.861134077,0.085380519,0.063221504,0.868925769,0.01101996,unstable
1.330146743,1.409341516,8.345910105,6.612699467,4.576117379,-1.666501566,-5.582606343,-1.031363879,0.339806882,0.389214052,0.899696584,0.280814777,-0.002830487,stable
2.623851294,5.569453713,4.126620491,7.384917083,2.298840812,-1.04198124,-0.744368135,-0.518142278,0.18529027,0.397089609,0.433164109,0.327788165,-0.010479541,stable
3.687235896,8.214418388,0.523467082,7.332860972,4.581345537,-1.270751327,-1.748549187,-1.54477243,0.509755872,,0.840444187,0.232395322,-0.034677843,stable
,4.243137158,7.323642074,8.100622722,4.653224739,-1.208898187,-1.923019263,-1.538467309,0.071614781,0.939376664,0.597234645,0.87374737,0.062627471,unstable
2.243614441,1.394283217,2.727330941,2.894098094,4.06081527,-1.254402675,-1.402200273,-1.405343001,0.158865048,0.929946272,0.411041757,0.510753835,-0.038532916,stable
2.332121943,4.483347662,6.108031409,6.427491243,3.661455704,-1.199859419,-1.163404871,-1.280946775,0.49009231,0.348382409,0.954468864,1.001933385,0.073794203,unstable
2.983006749,6.574374534,1.368694127,4.567172486,2.375265876,-0.87685496,-0.737014708,-0.748832241,0.833219561,0.41747782,0.749518921,0.752666817,0.029304994,unstable
9.497090358,1.587669655,7.257871697,9.378347776,,-1.624165122,-1.37289215,-1.385387873,0.210686819,0.602359398,0.486709529,0.229998161,-0.018497378,stable
6.384937589,8.526085268,9.585796781,8.357923932,3.249736095,-0.688283119,-1.114411878,-1.451044161,0.439936681,0.953878455,0.252991436,0.197059111,0.050026142,unstable
4.762874578,9.701747575,0.728144901,9.208638861,2.923669247,-0.854949549,-1.119102195,-0.947635723,0.411781732,0.558855675,0.654436356,0.608007593,0.006639776,unstable
,9.508172871,9.57672629,2.735636572,3.08925116,-0.855505626,-1.014558565,-1.221144021,0.090484398,0.681668118,0.051498972,0.5769081,-0.015558536,stable
1.704516485,9.028159441,5.257025677,3.607825977,5.379714054,-1.97289913,-1.861443487,-1.571556033,0.967777393,0.85962226,0.257530612,0.673901549,0.002995187,unstable
8.410023083,8.399408613,6.873567658,5.124510401,3.259238639,-1.275093994,-1.388455039,-0.608717531,0.966190203,0.772229007,0.992175832,0.806717792,0.106121721,unstable
8.959966278,8.028446788,8.317889618,6.730030512,4.756087363,-1.167923601,-1.91673332,-1.67097601,0.425943571,0.360971028,0.722506507,0.910290632,0.074343291,unstable
